N_1	DP_1	N_REF_1	MEAN_REF_BQ_1	MEDIAN_REF_BQ_1	MEAN_NONREF_BQ_1	MEDIAN_NONREF_BQ_1	N_2	DP_2	N_REF_2	MEAN_REF_BQ_2	MEDIAN_REF_BQ_2	MEAN_NONREF_BQ_2	MEDIAN_NONREF_BQ_2
1	280	124	24.161290322580644	34.0	25.673076923076923	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	162	108	24.798165137614678	38.0	28.735849056603772	35.0	0	None	None	None	None	None	None
1	246	35	20.2	20.0	26.848341232227487	33.0	0	None	None	None	None	None	None
1	115	32	24.5625	38.0	23.373493975903614	38.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	3	0	None	None	28.0	31.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	94	85	26.011627906976745	20.0	37.5	37.5	1	127	108	24.926605504587155	20.0	33.5	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	7	1	20.0	20.0	23.4	20.0
1	0	None	None	None	None	None	1	4	0	38.0	38.0	25.666666666666668	20.0
1	2	1	20.0	20.0	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	77	63	25.5625	20.0	24.153846153846153	37.0
1	0	None	None	None	None	None	3	16	9	21.8	20.0	20.833333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	7	3	37.333333333333336	37.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	68	30	27.129032258064516	36.0	27.91891891891892	35.0	0	None	None	None	None	None	None
1	154	60	27.360655737704917	30.0	28.473118279569892	34.0	0	None	None	None	None	None	None
1	101	51	24.73076923076923	37.0	29.020408163265305	38.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	4	1	37.5	37.5	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	2	0	None	None	39.0	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	175	64	25.8	20.0	30.072727272727274	38.0	0	None	None	None	None	None	None
1	7	0	None	None	22.857142857142858	20.0	1	9	2	28.5	28.5	28.142857142857142	38.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	3	0	None	None	25.666666666666668	20.0
1	5	0	None	None	21.8	20.0	0	None	None	None	None	None	None
1	2	0	None	None	35.5	35.5	2	5	3	37.0	37.0	36.0	36.0
1	0	None	None	None	None	None	1	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	2	5	3	26.0	20.0	36.5	36.5
1	0	None	None	None	None	None	3	12	5	23.6	38.0	24.142857142857142	20.0
1	0	None	None	None	None	None	2	1	0	None	None	40.0	40.0
1	0	None	None	None	None	None	3	12	2	20.0	20.0	18.9	20.0
1	0	None	None	None	None	None	2	5	3	26.0	20.0	37.5	37.5
1	0	None	None	None	None	None	1	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	3	0	None	None	25.0	35.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	23	16	28.352941176470587	26.0	25.666666666666668	20.0
1	10	9	29.5	36.0	None	None	3	8	6	30.333333333333332	35.5	32.0	32.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	2	37.5	37.5	33.5	33.5
1	0	None	None	None	None	None	3	10	6	35.0	35.0	33.333333333333336	32.0
1	0	None	None	None	None	None	3	18	11	27.75	35.0	28.666666666666668	31.5
1	0	None	None	None	None	None	3	5	2	26.0	20.0	33.0	33.0
1	0	None	None	None	None	None	1	6	0	37.0	37.0	22.2	31.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	4	1	37.0	37.0	25.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	7	4	28.2	31.0	35.0	35.0
1	0	None	None	None	None	None	2	6	3	20.0	20.0	32.5	32.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	23	14	29.0	36.0	35.0	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	3	0	38.0	38.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	29.5	29.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	2	0	None	None	37.5	37.5
1	4	0	None	None	20.0	20.0	2	7	3	24.0	32.0	24.0	20.0
1	0	None	None	None	None	None	3	4	1	36.5	36.5	37.0	37.0
1	0	None	None	None	None	None	1	6	1	38.0	38.0	34.0	38.0
1	0	None	None	None	None	None	2	8	3	37.0	37.0	23.4	20.0
1	20	7	33.5	33.0	33.166666666666664	35.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	11	6	21.714285714285715	20.0	28.75	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	6	2	27.0	34.0	34.0	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	5	3	35.666666666666664	35.0	34.5	34.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	4	0	None	None	34.0	34.0
1	0	None	None	None	None	None	3	15	10	22.09090909090909	20.0	28.25	28.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	1	37.0	37.0	23.666666666666668	20.0
1	185	17	26.555555555555557	20.0	28.724550898203592	39.0	2	188	12	29.666666666666668	34.0	28.073863636363637	39.0
1	183	17	26.944444444444443	20.0	27.64242424242424	37.0	2	186	11	33.18181818181818	36.0	27.857142857142858	38.0
1	0	None	None	None	None	None	1	7	2	36.5	36.5	29.2	31.0
1	0	None	None	None	None	None	3	11	4	37.0	37.0	35.166666666666664	35.5
1	202	38	27.763157894736842	20.0	28.274390243902438	37.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	35.5	35.5
1	0	None	None	None	None	None	2	5	1	37.0	37.0	29.25	38.5
1	3	0	None	None	26.0	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	27.5	35.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	10	3	38.0	38.0	23.142857142857142	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	139	48	26.081632653061224	38.0	29.444444444444443	37.0	0	None	None	None	None	None	None
1	699	226	23.51769911504425	38.0	25.249471458773783	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	8	3	27.75	27.5	20.0	20.0
1	9	1	20.0	20.0	24.625	20.0	3	9	4	27.6	20.0	33.25	37.5
1	0	None	None	None	None	None	1	10	4	30.4	37.0	37.0	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	3	0	None	None	24.333333333333332	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	6	2	25.666666666666668	20.0	37.0	37.0
1	47	46	26.51063829787234	35.0	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	3	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	38.25	38.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	0	None	None	33.75	35.0
1	0	None	None	None	None	None	1	6	0	None	None	28.333333333333332	31.5
1	179	39	24.384615384615383	20.0	23.65714285714286	20.0	0	None	None	None	None	None	None
1	22	11	29.583333333333332	33.0	32.6	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	0	None	None	25.333333333333332	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	15	9	21.0	20.0	28.0	34.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	417	105	19.847619047619048	20.0	26.82051282051282	38.0	0	None	None	None	None	None	None
1	71	70	26.95774647887324	32.0	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	11	8	20.333333333333332	20.0	38.5	38.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	12	4	34.75	35.0	33.25	32.0
